transaction_id,amount,customer_age,account_age_days,transactions_24h,avg_transaction_amount,failed_transactions_24h,refund_count_30d,chargeback_count,device_changes_7d,ip_changes_24h,location_change,account_velocity,merchant_category,hour,is_weekend,label
TX106043,768.09,62,632,3,5758.52,0,0,0,1,0,0,0.3,Fashion,5,0,0
TX115779,2339.65,20,1438,4,457.28,0,0,0,0,1,0,0.4,Food,12,0,0
TX101155,3010.37,56,545,4,1363.62,1,0,0,1,1,0,0.4,Services,18,1,0
TX105628,487.41,48,962,6,730.4,0,1,0,0,1,1,0.6,Electronics,14,0,0
TX115117,673.41,44,1126,3,1020.55,0,1,0,0,0,0,0.3,Services,5,0,0
TX102069,2768.93,64,917,1,739.57,1,0,0,0,1,0,0.1,Food,9,1,0
TX107442,1201.31,33,902,4,1385.15,1,0,0,0,0,0,0.4,Electronics,7,0,0
TX112004,1114.22,45,1402,4,936.34,1,0,0,0,0,0,0.4,Grocery,3,0,0
TX118982,406.09,56,564,6,1093.78,1,0,0,0,0,0,0.6,Travel,17,0,0
TX101296,2749.23,52,862,7,528.73,0,1,0,0,1,0,0.7,Electronics,19,0,0
TX112165,2126.66,62,835,2,467.93,2,0,0,0,0,0,0.2,Food,17,0,0
TX113315,1465.25,52,1779,4,2223.2,1,0,0,1,0,0,0.4,Gaming,12,1,0
TX110791,667.11,55,1778,5,1661.28,1,0,0,0,0,0,0.5,Gaming,21,0,0
TX107851,806.28,27,1792,6,199.2,1,1,1,0,0,0,0.6,Food,5,1,0
TX106578,1413.38,27,938,4,2998.76,1,0,0,0,1,1,0.4,Electronics,7,0,0
TX117644,1366.31,51,1638,5,1574.41,0,1,0,0,0,0,0.5,Food,16,1,0
TX104062,423.73,47,401,2,1694.37,0,0,0,0,0,0,0.2,Grocery,5,0,0
TX111448,2867.21,26,1964,5,1205.41,1,0,0,0,2,1,0.5,Fashion,23,0,1
TX107179,531.5,58,429,4,780.2,0,0,0,1,2,0,0.4,Fashion,19,0,0
TX103839,804.07,56,668,4,380.79,0,1,0,1,0,0,0.4,Grocery,9,0,0
TX107966,3072.51,55,331,3,131.49,0,0,0,0,0,0,0.3,Electronics,6,0,0
TX114985,1107.45,57,1061,7,412.25,1,2,0,0,1,0,0.7,Travel,5,0,0
TX101609,852.05,45,321,6,3263.38,0,1,0,2,1,0,0.6,Grocery,1,1,0
TX107887,209.51,63,1232,5,408.23,0,0,0,1,0,0,0.5,Services,2,0,0
TX100375,509.1,23,705,6,853.75,1,1,0,0,0,0,0.6,Grocery,16,0,0
TX106311,3685.38,24,873,6,324.72,1,0,0,1,0,0,0.6,Grocery,18,0,0
TX117548,7860.9,59,22,3,801.14,1,0,0,0,2,0,0.3,Travel,21,0,1
TX115550,189.16,43,883,3,767.64,1,0,0,1,0,0,0.3,Electronics,20,0,0
TX115485,829.91,45,1835,5,1635.53,2,1,0,0,0,0,0.5,Grocery,9,0,0
TX105267,634.03,32,879,3,562.52,1,0,0,0,0,0,0.3,Gaming,21,0,0
TX107907,830.17,32,820,4,425.88,0,0,0,0,0,0,0.4,Fashion,2,0,0
TX101429,831.46,61,1532,5,682.97,1,0,0,0,0,0,0.5,Grocery,5,0,0
TX109536,493.63,61,1859,4,6895.03,0,0,0,1,1,0,0.4,Services,23,0,0
TX100805,804.99,26,668,6,1324.71,0,0,0,1,0,0,0.6,Grocery,23,0,0
TX106064,1313.0,24,854,4,189.08,0,1,0,0,0,0,0.4,Services,18,0,0
TX109745,2102.68,21,1026,4,1210.99,0,0,0,0,1,0,0.4,Food,9,1,0
TX106635,739.81,63,874,5,428.44,0,0,0,0,0,0,0.5,Grocery,11,0,0
TX105689,926.8,24,62,1,802.58,0,0,0,1,2,0,0.1,Travel,21,0,0
TX118050,1311.51,54,126,2,277.48,0,0,0,1,0,0,0.2,Travel,0,0,0
TX104627,526.91,38,1924,4,1069.69,0,0,0,0,1,0,0.4,Gaming,6,0,0
TX108579,1687.51,34,986,3,1127.7,1,0,0,0,0,0,0.3,Grocery,6,1,0
TX101614,915.55,28,775,4,636.35,1,1,0,0,0,0,0.4,Food,16,0,0
TX113385,1345.01,51,586,4,286.46,2,1,0,0,0,0,0.4,Services,2,0,0
TX119669,470.0,59,764,7,1582.79,0,1,0,1,3,0,0.7,Electronics,14,0,0
TX116125,1115.68,51,1932,5,1481.02,0,2,0,0,0,0,0.5,Food,23,0,0
TX113437,2525.15,28,1184,4,115.81,0,0,0,0,0,0,0.4,Grocery,4,0,1
TX112853,691.89,20,849,4,310.27,1,1,0,0,0,0,0.4,Grocery,12,0,0
TX116706,3137.31,30,940,1,842.39,0,1,0,0,0,0,0.1,Services,2,0,0
TX114628,522.56,29,1942,5,2081.57,1,0,0,0,0,0,0.5,Grocery,3,0,0
TX117312,2255.58,25,981,6,736.77,1,0,0,0,0,0,0.6,Food,3,0,0
TX113432,1552.14,30,1786,4,1635.19,0,0,0,0,0,0,0.4,Electronics,14,0,0
TX103749,251.1,45,1646,5,1845.36,1,0,0,0,0,0,0.5,Gaming,18,0,0
TX102764,1412.57,37,207,4,233.97,0,1,0,0,2,0,0.4,Food,6,0,0
TX105878,484.25,39,1920,6,1793.67,0,1,0,0,0,0,0.6,Grocery,12,0,0
TX118482,993.82,59,312,4,599.52,0,0,0,0,1,0,0.4,Fashion,13,0,0
TX105754,901.64,27,1403,3,695.2,0,0,0,0,0,0,0.3,Fashion,7,0,0
TX102160,360.88,25,1244,3,1899.45,0,0,0,1,0,1,0.3,Travel,13,1,0
TX102172,796.44,31,911,5,902.59,1,0,0,1,0,0,0.5,Grocery,18,1,0
TX109577,2328.99,59,1649,1,1447.02,0,0,0,0,0,0,0.1,Travel,15,0,0
TX118785,4498.71,58,794,2,836.15,0,0,0,0,0,0,0.2,Electronics,3,1,0
TX116886,161.37,34,687,1,2298.22,0,0,0,0,1,0,0.1,Grocery,6,0,0
TX108241,1085.34,24,94,5,2243.42,1,0,0,0,0,0,0.5,Fashion,18,0,0
TX101433,612.12,62,1107,3,256.75,0,1,0,0,0,0,0.3,Fashion,2,0,0
TX117464,2194.03,58,252,5,983.5,1,0,0,0,1,0,0.5,Grocery,11,1,0
TX117213,2106.97,63,1092,2,493.64,0,0,0,0,0,0,0.2,Grocery,10,0,0
TX104830,2614.35,63,1023,6,285.47,1,0,0,0,0,1,0.6,Food,15,1,1
TX107694,2035.22,40,1902,4,1745.38,1,0,0,1,0,1,0.4,Grocery,11,1,0
TX117917,1321.02,31,1095,7,309.54,0,1,0,0,0,0,0.7,Services,23,0,0
TX114821,3493.17,63,976,4,805.2,0,0,0,0,0,0,0.4,Food,12,0,0
TX102902,620.28,41,480,4,419.02,0,0,0,1,1,0,0.4,Grocery,23,0,0
TX107145,1764.73,42,387,5,1023.01,1,2,0,1,0,0,0.5,Electronics,7,0,0
TX115316,4965.59,59,1830,2,1815.42,0,0,1,0,1,0,0.2,Electronics,9,1,0
TX119282,2714.28,58,1517,2,290.51,0,0,0,0,0,0,0.2,Electronics,22,0,0
TX119364,933.14,26,822,2,858.24,0,0,0,0,0,0,0.2,Electronics,9,0,0
TX117581,1682.87,22,990,6,854.58,0,0,0,0,0,1,0.6,Travel,21,1,0
TX108740,517.32,46,268,3,210.74,0,0,0,0,0,0,0.3,Fashion,10,0,0
TX103015,3097.59,24,603,4,284.92,0,3,0,0,0,0,0.4,Grocery,13,0,0
TX101603,493.15,58,11,4,575.78,0,0,0,0,0,0,0.4,Gaming,4,0,0
TX117692,3508.63,31,1780,6,301.74,1,0,0,0,0,0,0.6,Electronics,12,0,0
TX111899,3093.85,35,1663,3,2594.73,0,1,0,0,1,0,0.3,Travel,23,0,0
TX110088,2368.59,21,1744,5,663.89,1,0,0,1,1,0,0.5,Grocery,9,1,0
TX119723,4440.95,61,954,3,1251.6,0,1,0,0,0,0,0.3,Fashion,23,0,0
TX116824,4967.8,31,424,6,2117.44,0,0,0,0,1,0,0.6,Grocery,21,0,0
TX110325,294.65,33,362,4,674.07,0,1,0,0,2,0,0.4,Grocery,19,0,0
TX103508,1808.48,43,1423,7,664.02,0,0,0,0,0,0,0.7,Services,5,0,0
TX108288,581.97,64,115,2,426.43,1,0,0,0,1,0,0.2,Food,23,0,0
TX103535,5401.56,33,435,4,442.77,0,0,0,0,0,0,0.4,Grocery,0,1,0
TX110837,552.8,58,1658,2,1294.15,0,0,0,1,1,0,0.2,Travel,23,1,0
TX103634,1671.62,30,1067,2,1207.83,0,1,0,1,0,0,0.2,Electronics,9,0,0
TX118590,9980.1,31,1651,4,1816.88,1,0,0,0,0,0,0.4,Grocery,20,0,0
TX115808,2663.27,43,20,5,220.16,1,0,0,0,0,0,0.5,Services,21,0,0
TX116291,393.06,55,1440,6,1290.56,1,0,0,0,0,0,0.6,Services,20,0,0
TX113735,2495.74,53,1745,2,1961.8,0,0,0,0,0,0,0.2,Fashion,16,0,0
TX117720,355.71,63,1203,5,573.14,0,0,0,0,0,0,0.5,Services,18,0,0
TX105719,163.21,31,214,2,2170.27,1,0,0,0,0,0,0.2,Gaming,16,0,0
TX112992,4024.58,40,1653,2,823.73,1,2,0,1,0,0,0.2,Services,14,0,0
TX113585,1846.37,46,362,2,502.73,0,1,0,1,1,0,0.2,Electronics,14,0,0
TX117616,1324.34,62,459,6,536.61,3,0,0,0,0,0,0.6,Travel,4,1,0
TX111598,607.76,49,725,5,1133.85,0,0,0,0,0,0,0.5,Services,19,0,0
TX119092,1951.5,64,1081,3,1604.0,0,1,0,0,2,0,0.3,Fashion,11,0,0
TX117362,1741.58,62,7,8,547.63,1,0,0,1,1,0,0.8,Gaming,20,1,0
TX112927,1592.6,31,1277,3,346.67,0,0,0,0,0,0,0.3,Grocery,2,0,0
TX106455,401.7,61,1644,3,3347.75,0,0,0,0,0,0,0.3,Electronics,18,1,0
TX110249,1103.38,40,1607,4,241.34,1,0,1,1,0,0,0.4,Grocery,22,0,1
TX103939,506.45,41,1059,4,244.13,0,1,0,2,1,0,0.4,Fashion,18,0,0
TX107300,566.22,52,855,6,1437.44,2,1,1,0,0,0,0.6,Grocery,10,0,0
TX101931,1802.08,27,862,5,4260.84,0,0,0,1,0,0,0.5,Electronics,21,1,0
TX116780,3116.69,49,1834,4,503.48,0,0,0,0,0,0,0.4,Gaming,18,0,0
TX109949,4026.39,19,1662,3,218.74,1,1,0,0,1,0,0.3,Electronics,23,0,1
TX111572,720.65,49,438,5,931.97,0,0,0,0,0,0,0.5,Food,4,0,0
TX107128,1330.68,46,1836,3,927.39,0,0,0,0,0,0,0.3,Electronics,6,1,0
TX101624,7138.78,19,118,5,508.33,1,0,0,0,0,0,0.5,Electronics,5,0,0
TX116953,6487.58,53,317,3,458.51,0,0,0,0,0,0,0.3,Electronics,7,0,0
TX109129,2964.35,54,1545,2,258.43,2,1,0,0,0,0,0.2,Fashion,0,0,1
TX111275,2381.95,57,1855,6,385.27,1,1,0,1,1,0,0.6,Services,4,0,1
TX100938,1399.4,29,1849,5,366.67,1,1,0,0,0,0,0.5,Electronics,13,0,0
TX105624,6099.17,43,1367,3,254.51,0,0,0,0,1,0,0.3,Travel,4,0,1
TX102072,1198.3,30,600,6,2382.29,0,1,0,1,1,0,0.6,Grocery,3,1,0
TX116316,1635.24,28,1076,5,935.62,0,0,0,0,0,0,0.5,Electronics,3,1,0
TX115690,2401.22,48,1556,3,805.95,1,0,0,1,0,0,0.3,Gaming,1,1,0
TX112005,1313.56,23,1419,5,301.11,2,0,0,0,0,0,0.5,Fashion,6,0,0
TX111768,1104.72,48,390,5,590.35,1,0,0,0,2,0,0.5,Grocery,1,1,0
TX100907,2312.89,49,624,3,855.51,1,1,0,0,0,0,0.3,Food,9,0,0
TX109725,812.77,41,1530,4,690.5,0,2,0,0,0,0,0.4,Grocery,12,0,0
TX101261,1183.23,18,1519,3,497.6,0,0,0,0,0,0,0.3,Food,2,0,0
TX102776,848.8,61,1875,3,384.82,0,0,1,0,2,0,0.3,Food,23,1,0
TX104861,480.05,33,1760,3,997.48,1,0,0,1,1,0,0.3,Grocery,17,0,0
TX110800,621.53,30,1299,3,1467.06,1,1,0,0,0,1,0.3,Services,10,1,0
TX105321,330.83,35,570,4,203.74,0,0,0,0,1,1,0.4,Fashion,20,0,0
TX103458,1117.47,32,1782,4,854.39,1,0,1,1,0,0,0.4,Travel,9,0,0
TX107820,1996.19,42,1614,4,306.85,1,0,0,0,0,1,0.4,Grocery,0,0,1
TX108120,3429.78,26,178,3,2303.55,2,1,0,0,1,0,0.3,Grocery,6,0,0
TX111708,3382.58,25,982,3,148.54,1,0,0,0,0,0,0.3,Services,14,0,1
TX115770,311.59,27,842,4,719.36,1,0,0,0,0,0,0.4,Grocery,6,0,0
TX105718,1912.07,19,1794,4,521.59,0,0,0,0,0,0,0.4,Fashion,23,1,0
TX107229,2126.56,52,1805,2,828.19,0,0,0,1,0,0,0.2,Electronics,19,1,0
TX119870,1550.24,43,836,6,3904.71,1,0,0,1,0,0,0.6,Electronics,6,0,0
TX113336,905.06,40,485,3,1660.86,0,0,0,0,0,0,0.3,Fashion,20,1,0
TX106647,429.84,48,1753,2,1163.46,0,0,0,1,1,0,0.2,Fashion,19,0,0
TX107642,704.45,58,1180,5,469.36,1,2,0,0,0,0,0.5,Electronics,23,1,0
TX113925,609.82,19,1645,5,329.3,2,0,0,0,1,0,0.5,Travel,5,0,0
TX102667,319.73,35,823,3,1209.22,1,0,0,0,0,0,0.3,Food,13,0,0
TX110977,609.04,63,1239,2,474.17,1,0,0,0,0,0,0.2,Food,1,0,0
TX116259,1092.53,35,388,4,883.61,0,0,0,0,0,0,0.4,Grocery,2,1,0
TX107711,289.12,33,1244,5,2579.42,1,1,1,0,1,0,0.5,Food,3,0,0
TX115826,352.37,61,983,5,908.19,0,1,0,1,0,0,0.5,Electronics,7,1,0
TX107700,2675.42,36,1227,2,694.36,1,0,0,0,0,0,0.2,Food,0,0,0
TX113709,2057.17,64,1410,4,768.45,1,0,1,0,1,0,0.4,Services,1,1,1
TX100990,1350.71,56,343,5,308.18,1,0,0,0,0,0,0.5,Electronics,15,0,0
TX102654,568.03,63,487,4,298.85,1,0,0,0,1,0,0.4,Grocery,10,0,0
TX106446,509.77,38,1447,4,589.87,1,1,0,0,1,0,0.4,Fashion,11,0,0
TX101808,225.61,63,1686,6,223.01,0,0,0,1,1,0,0.6,Grocery,0,0,0
TX104666,577.28,43,1400,4,2047.31,0,0,0,0,0,0,0.4,Travel,22,0,0
TX110395,464.33,19,470,5,1846.49,0,0,0,0,1,0,0.5,Services,20,0,0
TX101137,321.31,61,24,2,307.07,0,1,0,0,1,0,0.2,Food,2,0,0
TX112983,2417.81,40,1195,3,2447.1,1,1,0,0,0,0,0.3,Fashion,20,0,0
TX114770,734.23,24,849,5,570.17,1,0,0,2,0,0,0.5,Services,21,0,0
TX118001,502.02,37,1130,6,1798.01,0,0,1,0,0,0,0.6,Fashion,3,0,0
TX103128,1179.3,38,180,4,599.63,0,1,0,0,2,0,0.4,Travel,12,0,0
TX119265,3585.65,44,1555,2,3680.55,0,0,0,0,0,0,0.2,Services,10,0,0
TX119776,3046.43,48,1248,2,3330.68,1,0,0,0,0,0,0.2,Electronics,4,0,0
TX114627,3411.94,58,1886,3,855.41,1,2,0,1,0,0,0.3,Electronics,23,0,0
TX115181,154.6,54,284,5,660.43,0,0,0,1,0,0,0.5,Travel,13,0,0
TX112694,553.7,46,560,4,907.51,1,1,0,1,1,0,0.4,Food,5,0,0
TX106905,1462.0,48,521,2,814.35,0,1,0,0,1,0,0.2,Grocery,0,1,0
TX104999,469.62,21,533,6,821.96,0,1,0,0,1,0,0.6,Grocery,9,0,0
TX105062,784.27,26,323,3,366.98,0,0,0,0,0,0,0.3,Food,18,1,0
TX116573,585.42,50,1749,4,300.7,0,1,0,0,2,0,0.4,Travel,15,0,0
TX106202,10849.9,63,1001,5,257.6,1,0,0,0,0,0,0.5,Food,20,0,1
TX108898,380.88,63,1071,2,413.33,0,1,1,0,1,1,0.2,Electronics,14,1,0
TX115880,533.58,56,1889,5,273.64,0,1,0,0,0,0,0.5,Food,3,0,0
TX109881,860.42,44,1308,3,1097.77,1,0,0,0,0,0,0.3,Travel,19,0,0
TX119116,1005.57,43,1971,3,1248.01,0,0,0,0,2,0,0.3,Grocery,10,0,0
TX110079,387.69,44,935,2,519.61,0,0,0,0,0,0,0.2,Gaming,8,0,0
TX113513,1538.36,60,285,7,5005.54,2,0,0,0,1,0,0.7,Fashion,10,0,0
TX114958,579.39,47,1387,3,1087.58,0,1,0,0,0,0,0.3,Services,22,0,0
TX111950,3920.85,38,1487,4,281.25,1,0,0,0,1,0,0.4,Fashion,19,0,0
TX117498,1360.58,25,546,5,568.05,1,0,0,0,1,0,0.5,Grocery,7,0,0
TX103585,300.81,27,816,2,1370.04,1,0,0,1,0,0,0.2,Grocery,9,1,0
TX113186,474.08,63,1343,4,573.63,0,0,0,1,1,0,0.4,Grocery,10,1,0
TX113247,926.33,31,150,5,1983.78,0,0,0,0,0,0,0.5,Fashion,21,0,0
TX106929,374.41,21,144,5,1153.48,0,1,1,0,0,1,0.5,Gaming,13,0,0
TX107849,791.04,40,1376,5,953.16,0,1,0,0,0,0,0.5,Food,3,0,0
TX114204,4333.52,45,1368,7,700.97,4,1,0,0,0,0,0.7,Services,10,1,0
TX103798,406.12,43,1823,2,246.89,0,1,0,0,0,0,0.2,Services,4,1,0
TX115981,722.85,46,507,2,2641.74,0,0,0,1,2,0,0.2,Electronics,15,0,0
TX105772,2203.03,41,1936,2,420.86,0,1,0,1,0,0,0.2,Grocery,21,1,0
TX118959,414.11,37,592,7,691.67,0,0,0,0,0,0,0.7,Grocery,9,0,0
TX115784,2261.98,27,1996,3,1136.4,1,0,0,0,0,0,0.3,Fashion,18,0,0
TX100977,97.14,27,907,3,987.37,0,1,0,1,0,0,0.3,Travel,13,0,0
TX107783,14866.4,51,1480,4,1189.29,2,0,0,0,0,0,0.4,Services,21,1,0
TX110307,1613.51,32,662,6,768.68,1,1,0,0,0,0,0.6,Travel,7,0,0
TX119288,2515.23,34,46,4,137.65,0,0,0,0,0,0,0.4,Travel,16,0,0
TX105055,357.26,59,608,4,640.99,0,0,0,0,0,0,0.4,Electronics,22,0,0
TX118413,279.71,24,494,3,1507.22,1,1,0,0,0,0,0.3,Fashion,5,0,0
TX113755,472.93,61,638,5,510.67,1,0,0,0,0,0,0.5,Food,13,0,0
TX105600,908.5,62,922,3,1597.41,1,0,1,0,0,0,0.3,Gaming,16,0,0
TX101239,5588.11,21,586,2,764.18,0,0,0,0,0,0,0.2,Food,16,0,0
TX116112,3658.02,55,74,4,562.05,0,0,0,0,0,0,0.4,Food,22,0,0
TX114490,1728.61,36,1211,2,1069.43,1,0,0,0,0,0,0.2,Services,8,0,0
TX100847,12775.7,44,750,3,386.44,0,0,0,0,0,0,0.3,Electronics,12,0,1
TX102377,291.18,18,493,4,485.12,2,3,1,0,0,0,0.4,Fashion,5,0,0
TX101686,689.1,48,62,3,707.3,1,0,0,0,1,0,0.3,Food,13,0,0
TX105031,3844.27,59,817,6,351.11,0,0,1,0,1,0,0.6,Fashion,23,0,1
TX106213,297.5,61,1580,2,323.95,0,0,0,0,0,0,0.2,Fashion,23,0,0
TX110904,1009.78,21,1712,4,809.25,1,0,0,1,0,0,0.4,Food,23,0,0
TX114007,289.42,37,1899,7,462.26,0,0,0,0,0,0,0.7,Services,8,1,0
TX104335,575.03,55,1306,2,1631.26,0,1,0,0,0,0,0.2,Gaming,11,1,0
TX105183,1583.69,49,423,3,1071.63,0,0,1,0,0,0,0.3,Fashion,12,0,0
TX117389,4545.5,34,183,2,690.61,0,1,0,0,2,0,0.2,Electronics,4,0,0
TX118839,423.1,64,1059,2,2027.05,0,0,0,1,1,0,0.2,Food,22,1,0
TX112158,567.08,24,1631,2,725.51,0,1,0,0,0,0,0.2,Electronics,5,0,0
TX109658,4043.37,38,1767,4,214.07,1,0,0,0,0,0,0.4,Services,8,0,0
TX112187,716.28,37,1111,2,1893.59,0,1,0,0,0,0,0.2,Services,6,0,0
TX101512,535.49,42,778,2,634.41,1,2,0,0,0,0,0.2,Food,10,0,0
TX115545,769.18,25,1421,6,1118.58,0,0,1,1,0,0,0.6,Gaming,23,1,0
TX114679,383.35,36,236,4,1259.99,1,1,0,0,2,0,0.4,Electronics,18,0,0
TX107417,440.71,41,1069,3,587.87,0,0,0,0,0,0,0.3,Travel,11,0,0
TX117291,4847.17,26,726,5,528.37,0,0,0,0,0,0,0.5,Electronics,0,0,0
TX109209,2661.33,34,392,3,1352.99,2,0,0,0,0,0,0.3,Food,7,1,0
TX117210,476.1,28,1558,8,1462.16,2,0,0,0,0,0,0.8,Electronics,3,0,0
TX110969,1762.95,35,824,3,454.32,2,2,0,0,0,0,0.3,Gaming,19,0,0
TX107187,9151.12,48,416,2,734.6,0,0,0,0,1,0,0.2,Grocery,17,1,0
TX108537,5988.66,23,1756,3,527.19,0,0,0,0,1,0,0.3,Food,19,1,0
TX104717,3584.08,28,904,4,202.65,1,0,0,0,0,0,0.4,Electronics,2,0,1
TX114868,2578.45,18,1333,3,279.24,1,0,0,0,2,0,0.3,Food,5,1,0
TX104710,596.84,41,1577,3,253.46,0,0,0,0,0,0,0.3,Grocery,10,0,0
TX115681,1888.47,40,247,5,1596.51,0,1,0,1,0,0,0.5,Travel,5,0,0
TX111309,353.9,18,887,3,1796.96,1,0,0,0,0,0,0.3,Gaming,13,1,0
TX111840,1994.55,27,426,4,1139.04,1,1,0,0,1,1,0.4,Services,21,0,0
TX102770,892.6,46,203,3,2521.21,0,0,0,2,1,0,0.3,Travel,22,0,0
TX119128,587.15,30,387,4,1358.49,0,0,0,0,0,0,0.4,Services,8,1,0
TX108955,3136.22,27,1429,5,1623.76,1,0,0,0,0,0,0.5,Services,11,0,0
TX108946,898.69,18,218,3,1444.15,1,0,0,0,0,0,0.3,Electronics,12,0,0
TX103281,1130.07,45,480,3,677.58,1,0,0,1,0,0,0.3,Services,11,0,0
TX104959,1813.64,28,308,2,2296.01,1,0,0,0,0,0,0.2,Electronics,8,0,0
TX111190,934.07,20,1337,5,219.09,1,0,0,0,0,0,0.5,Grocery,17,1,0
TX100761,1238.94,52,316,4,1247.7,1,1,0,0,1,0,0.4,Electronics,10,0,0
TX107013,2280.34,48,567,6,725.7,1,2,0,0,0,0,0.6,Fashion,19,0,0
TX113774,931.77,54,1860,2,332.24,0,0,0,0,0,1,0.2,Food,6,0,0
TX102848,597.12,64,419,7,634.02,1,1,0,0,0,0,0.7,Fashion,19,1,0
TX118775,1776.97,41,1197,4,724.48,0,2,0,1,0,0,0.4,Fashion,13,1,0
TX102356,758.03,51,1384,5,2827.51,1,0,0,0,0,0,0.5,Services,17,0,0
TX108441,4444.48,24,1142,6,346.47,3,0,0,0,0,0,0.6,Services,16,0,0
TX101652,1331.93,36,146,2,930.96,0,0,0,0,0,0,0.2,Services,8,0,0
TX105654,456.76,42,1237,4,733.2,1,0,0,1,2,0,0.4,Services,20,1,0
TX100814,3077.41,54,212,4,1707.51,1,0,0,0,0,0,0.4,Electronics,14,1,0
TX112123,807.23,25,1693,3,895.3,0,0,0,0,1,0,0.3,Grocery,23,0,0
TX100537,746.54,57,1932,5,527.85,1,0,1,0,0,0,0.5,Fashion,11,0,0
TX109894,956.78,23,1469,6,668.54,0,1,0,0,2,0,0.6,Food,18,0,0
TX114292,468.71,46,292,6,900.3,1,0,0,0,0,0,0.6,Gaming,16,1,0
TX107614,4939.71,51,1802,7,1401.25,1,0,0,0,0,0,0.7,Fashion,23,0,0
TX113528,6511.99,18,504,4,1217.69,1,2,0,1,1,0,0.4,Electronics,1,0,0
TX113949,1936.76,39,125,2,1961.85,1,1,0,0,0,1,0.2,Services,8,0,0
TX116306,561.41,57,1247,6,813.19,0,1,0,0,1,0,0.6,Grocery,1,0,0
TX115582,1224.82,63,241,5,900.36,1,0,0,1,2,0,0.5,Services,20,0,0
TX104799,2296.59,64,306,8,2044.5,0,0,0,0,1,0,0.8,Fashion,6,0,0
TX119471,954.35,45,672,3,1955.48,0,1,0,0,2,0,0.3,Gaming,20,0,0
TX115430,570.01,39,1644,6,2976.31,0,0,0,0,0,0,0.6,Food,18,0,0
TX113176,897.62,48,763,2,256.89,0,0,0,0,0,0,0.2,Services,11,0,0
TX114054,1014.44,41,1090,6,756.54,0,0,0,1,0,0,0.6,Gaming,19,1,0
TX115861,4856.8,46,1871,4,588.44,0,1,0,2,0,0,0.4,Electronics,1,0,1
TX116495,582.64,33,1698,1,291.16,0,0,0,0,2,0,0.1,Grocery,5,1,0
TX115317,857.23,44,1153,4,2049.12,0,1,0,1,0,0,0.4,Fashion,14,0,0
TX116657,1646.72,62,1062,4,1743.34,1,0,0,1,0,0,0.4,Fashion,17,0,0
TX112523,630.96,20,1846,5,1037.94,1,1,0,0,0,0,0.5,Grocery,3,0,0
TX103955,595.03,40,1694,3,1025.98,1,0,0,0,0,0,0.3,Gaming,18,1,0
TX103115,1410.18,36,1250,2,725.64,0,0,1,1,0,0,0.2,Fashion,20,0,0
TX101556,2734.17,41,1024,4,1160.3,2,1,0,0,1,0,0.4,Travel,22,0,0
TX104317,3387.71,50,621,2,494.57,0,0,0,0,1,0,0.2,Fashion,7,0,0
TX105423,1001.17,22,672,6,363.99,1,0,0,1,0,0,0.6,Grocery,7,0,0
TX107348,445.66,55,1576,3,124.89,1,1,0,1,0,0,0.3,Electronics,9,0,0
TX100027,1596.71,47,566,4,415.69,0,0,0,0,1,0,0.4,Electronics,17,0,0
TX116644,5504.71,64,128,3,1317.57,1,0,0,0,0,0,0.3,Electronics,12,0,0
TX118657,1792.84,27,1362,6,2602.45,2,2,0,1,1,0,0.6,Grocery,21,0,0
TX115677,420.35,33,731,4,547.37,1,2,0,0,1,0,0.4,Fashion,2,0,0
TX108178,2337.96,64,1068,5,850.71,0,1,0,0,0,0,0.5,Fashion,12,0,0
TX106822,460.39,60,1033,2,418.33,0,0,0,0,0,0,0.2,Electronics,2,0,0
TX104254,1385.54,55,92,4,838.28,1,0,0,0,0,0,0.4,Grocery,4,0,0
TX113175,3391.26,59,1082,6,1870.42,2,1,0,0,1,0,0.6,Grocery,6,0,0
TX106445,446.74,27,662,7,358.72,1,1,0,1,0,0,0.7,Food,22,1,0
TX116822,146.98,33,1243,6,682.36,1,2,0,1,1,0,0.6,Grocery,14,0,0
TX105934,5845.58,33,200,3,1530.82,0,1,1,0,0,0,0.3,Grocery,10,0,0
TX109657,173.83,34,945,4,1453.25,1,0,0,0,1,0,0.4,Food,9,0,0
TX117383,739.4,64,1407,2,609.95,0,0,0,0,0,0,0.2,Services,1,0,0
TX118129,2625.87,60,1227,5,718.03,0,1,0,1,1,0,0.5,Food,15,1,0
TX116889,2825.8,38,280,5,765.73,0,0,0,0,2,0,0.5,Services,15,0,0
TX114002,10254.04,48,701,3,274.15,0,1,0,2,0,0,0.3,Electronics,7,0,1
TX112394,546.86,49,229,4,90.44,0,0,0,0,0,0,0.4,Services,21,1,0
TX115256,2752.86,48,491,4,619.84,1,0,0,0,2,0,0.4,Travel,22,0,0
TX114517,689.67,22,1236,4,739.8,2,0,0,0,1,0,0.4,Travel,1,0,0
TX108121,336.89,20,243,2,402.66,0,1,0,0,1,0,0.2,Gaming,19,0,0
TX110118,516.4,24,427,1,227.01,0,0,0,0,1,0,0.1,Electronics,9,1,0
TX117321,4372.36,39,1715,2,437.48,0,0,0,0,0,0,0.2,Electronics,3,1,0
TX112079,2266.6,41,1464,5,1650.95,0,0,0,0,0,0,0.5,Services,21,1,0
TX118813,726.29,27,625,4,515.33,0,0,0,0,0,0,0.4,Services,20,1,0
TX116333,1546.89,47,968,1,521.49,0,2,0,1,0,0,0.1,Fashion,0,0,0
